timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1519294316144,1385,511 /,200,OK,Thread Group 1-1,text,true,,74429,413,1,1,812,0,51
1519294316143,1385,511 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,74429,413,1,1,812,2,51
1519294317531,222,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,73,0,33
1519294317754,186,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,186,0,52
1519294317941,154,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,153,0,33
1519294318094,123,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,122,0,0
1519294318217,118,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,118,0,0
1519294318337,183,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,183,0,0
1519294318521,151,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,151,0,0
1519294317530,1137,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,986,6,118
1519294318673,364,436 /,200,OK,Thread Group 1-1,text,true,,14242,387,1,1,122,0,52
1519294318672,364,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,14242,387,1,1,122,1,52
1519294319039,501,511 /,200,OK,Thread Group 1-1,text,true,,14242,413,1,1,306,0,139
1519294319038,501,511 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,14242,413,1,1,306,2,139
1519294319542,286,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,94,0,40
1519294319829,349,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,349,0,118
1519294320182,262,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,262,0,73
1519294320445,210,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,210,0,0
1519294320657,126,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,126,0,0
1519294320785,217,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,217,0,0
1519294321003,124,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,124,0,0
1519294319541,1574,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,1382,12,231
1519294321128,302,436 /,200,OK,Thread Group 1-1,text,true,,14242,387,1,1,137,0,67
1519294321128,302,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,14242,387,1,1,137,0,67
1519294321431,279,511 /,200,OK,Thread Group 1-1,text,true,,14242,413,1,1,112,0,51
1519294321430,279,511 /,200,"Numbe1519294734230,318,14 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,318,0,245
1519294734557,42,15 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,42,0,0
1519294734600,284,16 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,284,0,52
1519294734886,408,17 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,407,0,0
1519294735294,334,18 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,334,0,0
1519294735629,797,19 /,200,OK,Thread Group 1-1,text,true,,860,437,1,1,796,0,388
1519294734229,2183,14 /,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,4554,2605,1,1,2181,15,685
1519294736427,820,20 /,200,OK,Thread Group 1-1,text,true,,295,438,1,1,820,0,505
1519294736427,820,20 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,295,438,1,1,820,0,505
1519294737248,51,22 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,51,0,0
1519294737300,46,21 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,46,0,0
1519294737347,48,23 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,48,0,0
1519294737396,50,24 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,50,0,0
1519294737247,195,22 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,195,5,0
1519294737447,59,26 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,59,0,0
1519294737507,1170,25 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,1170,0,0
1519294738678,402,27 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,402,0,282
1519294739081,206,28 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,206,0,0
1519294737447,1837,26 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,1837,3,282
1519294739288,139,14 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,139,0,0
1519294739428,166,15 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,166,0,0
1519294739596,224,16 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,224,0,100
1519294739821,121,17 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,121,0,0
1519294739944,368,18 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,368,0,0
