timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1519293891296,125,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,125,0,0
1519293891422,149,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,149,0,0
1519293890337,1230,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,1046,5,164
1519293891573,655,436 /,200,OK,Thread Group 1-1,text,true,,14245,387,1,1,118,0,52
1519293891572,655,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,14245,387,1,1,118,2,52
1519293892229,225,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,67,0,0
1519293892455,151,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,151,0,0
1519293892607,112,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,112,0,0
1519293892719,531,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,531,0,0
1519293893251,197,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,197,0,56
1519293893449,134,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,134,0,0
1519293893583,151,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,151,0,32
1519293892229,1501,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,1343,5,88
1519293893736,4834,436 /,200,OK,Thread Group 1-1,text,true,,74429,387,1,1,917,0,50
1519293893735,4834,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,74429,387,1,1,917,2,50
1519293898571,413,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,133,0,66
1519293898985,194,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,193,0,49
1519293899179,164,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,164,0,39
1519293899344,119,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,119,0,0
1519293899465,119,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,119,0,0
1519293899584,122,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,122,0,0
1519293899707,144,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,144,0,0
1519293898571,1275,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,994,5,154
1519293899852,574,436 /,200,OK,Thread Group 1-1,text,true,,14246,387,1,1,120,0,50
1519293899851,574,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,14246,387,1,1,120,5,50
1519293900431,344,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,69,0,0
1519293900775,140,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,140,0,0
1519293900916,119,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,119,0,0
1519293901036,124,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,124,0,0
1519293901161,120,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,120,0,0
