timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590513378381,594,Receipt page,200,OK,Thread Group  1-1,text,true,,53611,6033,4,4,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183309/registration/11060890,338,0,120
1590513378122,1168,Get Payment process Id of the payment ,200,OK,Thread Group  1-3,text,true,,1106,630,3,3,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183311,1167,0,0
1590513379291,56,Get Payment page nonces,200,OK,Thread Group  1-3,text,true,,577,404,3,3,https://leedonline-stg.usgbc.org/leed/getNonce/5,56,0,0
1590513379348,141,Start payment for project registration,200,OK,Thread Group  1-3,text,true,,1031,721,3,3,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,140,0,112
1590513378719,1006,Fill Registration page with all fields,200,OK,Thread Group  1-5,text,true,,142888,10397,3,3,https://leedonline-stg.usgbc.org/leed/agreement,366,0,137
1590513379490,928,Get the card tokenized 1000183311 ,200,OK,Thread Group  1-3,text,true,,2941,3357,3,3,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/8b42d95281d202e5ec987827f974af71/OK,274,0,157
1590513379752,870,Agreement Page,200,OK,Thread Group  1-5,text,true,,92569,12756,3,3,https://leedonline-stg.usgbc.org/projects,53,0,0
1590513376411,4828,Home project registration confirmation,200,OK,Thread Group  1-4,text,true,,751,614,3,3,https://leedonline-stg.usgbc.org/homes/registerProject,4827,0,0
1590513381269,1274,Payment page,200,OK,Thread Group  1-4,text,true,,207159,7586,3,3,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183312/registration,818,0,115
1590513382545,71,Payment page - validate zipcode,200,OK,Thread Group  1-4,text,true,,905,646,3,3,https://leedonline-stg.usgbc.org/projects/validatezipcode,71,0,0
1590513382618,177,Get project registration payment billing info,200,OK,Thread Group  1-4,text,true,,562,906,3,3,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd4%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=QmppSGd4RFJ4cVM3RFR2TTI1VWRjNW9QWFgvNWJmUnYvZ0pYcThWVzEvTTZZYU9RZEZnRTJ3MEpTM280WGk3MmdscGtNc1RrSFhqeW1CSEFML1ZjaDU2dEVVRzhQQzV1RzJ4N25kTU82bTFwdzMxcmQ2U2ZUYW1vZzhNblNnaGY5d2NRemIrTmRGZz0kR0ZyUml2eFB5bUk9&indiaSez=0&postalcode=12347&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312347,177,0,0
1590513380419,2921,Projet registration payment completion and get the order Id,200,OK,Thread Group  1-3,text,true,,815,767,3,3,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183311,2920,0,0
1590513382796,965,Get Payment process Id of the payment ,200,OK,Thread Group  1-4,text,true,,1106,630,3,3,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183312,965,0,0
1590513383342,506,Receipt page,200,OK,Thread Group  1-3,text,true,,53418,6033,3,3,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183311/registration/11060893,172,0,122
1590513383762,174,Get Payment page nonces,200,OK,Thread Group  1-4,text,true,,577,404,2,2,https://leedonline-stg.usgbc.org/leed/getNonce/5,174,0,121
1590513383942,155,Start payment for project registration,200,OK,Thread Group  1-4,text,true,,1029,721,2,2,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,155,0,127
1590513384098,480,Get the card tokenized 1000183312 ,200,OK,Thread Group  1-4,text,true,,2941,3353,2,2,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/b27bc0782c575b9e39775d680b83b523/OK,277,0,155
1590513380623,4879,Home project registration confirmation,200,OK,Thread Group  1-5,text,true,,751,614,2,2,https://leedonline-stg.usgbc.org/homes/registerProject,4878,0,0
1590513385526,1146,Payment page,200,OK,Thread Group  1-5,text,true,,207151,7586,2,2,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183313/registration,828,0,122
1590513386674,73,Payment page - validate zipcode,200,OK,Thread Group  1-5,text,true,,905,646,2,2,https://leedonline-stg.usgbc.org/projects/validatezipcode,73,0,0
1590513386748,177,Get project registration payment billing info,200,OK,Thread Group  1-5,text,true,,562,906,2,2,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd5%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=MkVmcHRHT3M2eC9yOSs3TEhiT3dZN052YzVQcDJlZ3doNXlnT0JhMFp0QVNFdWhkMGJ3Rk5ySmlFdk5aK0dWYU5VTmZZUWdTUno4YVNLN0RlYnMvNTFYejRHYjdwWlVmbDVEMXJJdVN1LzNQQTBSeXNkcUNpU0tHaytyVkNjempaRFFWajRvdG9qbz0kS2YrUGphY09jTFU9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,177,0,0
1590513384579,2631,Projet registration payment completion and get the order Id,200,OK,Thread Group  1-4,text,true,,815,767,2,2,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183312,2630,0,0
1590513386926,741,Get Payment process Id of the payment ,200,OK,Thread Group  1-5,text,true,,1106,630,2,2,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183313,741,0,0
1590513387279,444,Receipt page,200,OK,Thread Group  1-4,text,true,,53418,6033,2,2,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183312/registration/11060896,168,0,116
1590513387668,183,Get Payment page nonces,200,OK,Thread Group  1-5,text,true,,577,404,1,1,https://leedonline-stg.usgbc.org/leed/getNonce/5,183,0,135
1590513387852,153,Start payment for project registration,200,OK,Thread Group  1-5,text,true,,1031,721,1,1,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,153,0,125
1590513388006,462,Get the card tokenized 1000183313 ,200,OK,Thread Group  1-5,text,true,,2941,3353,1,1,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/3624e4187f5f3a09db388508f0888224/OK,261,0,149
1590513388469,2261,Projet registration payment completion and get the order Id,200,OK,Thread Group  1-5,text,true,,815,767,1,1,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183313,2259,0,0
1590513390798,432,Receipt page,200,OK,Thread Group  1-5,text,true,,53418,6033,1,1,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183313/registration/11060898,175,0,124
