timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590508962473,453,Cities Link,200,OK,Thread Group  1-1,text,true,,93402,11862,4,4,https://leedonline-stg.usgbc.org/cities,105,0,0
1590508962945,216,Cities Register Page,200,OK,Thread Group  1-1,text,true,,96205,9425,4,4,https://leedonline-stg.usgbc.org/cities/register,65,0,0
1590508962590,771,Payment page,200,OK,Thread Group  1-5,text,true,,206675,7846,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000183274,442,0,138
1590508963164,202,Validate Zip code,200,OK,Thread Group  1-1,text,true,,905,623,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,202,0,118
1590508963364,195,Payment page - validate zipcode,200,OK,Thread Group  1-5,text,true,,905,646,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,195,0,0
1590508963368,406,Get Registration page nonces ,200,OK,Thread Group  1-1,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,406,0,0
1590508963561,381,Get project registration payment billing info,200,OK,Thread Group  1-5,text,true,,562,906,4,4,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd5%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=bE9lbHk5TC9tNStlNDMzeWdWdDFIYk0yNi9FRWVGb3FNdDUrTXlBTGc2UTFQRklVUmptbk1ZM1RwSExpY3AraHRQOCtGZjg3eGNTenJmNE1POWZZVklPTFNWWEJoRkduUzJWUmhMZFFyN3RROVpGTG42VnMzS0o3RkhzZEJ1WU5MRGp1amVsdkxwZz0kRXNRWkVFWUR5OXM9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,381,0,0
1590508963776,273,Sdn status validation api ,200,OK,Thread Group  1-1,text,true,,455,629,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Validate/sdnStatus,272,0,117
1590508963946,426,Get Payment process Id of the payment ,200,OK,Thread Group  1-5,text,true,,1106,673,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000183274,426,0,0
1590508964381,154,Get Payment page nonces,200,OK,Thread Group  1-5,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,154,0,0
1590508964537,150,Start payment for project registration,200,OK,Thread Group  1-5,text,true,,1030,721,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,150,0,118
1590508964117,1143,Fill Registration page with all fields,200,OK,Thread Group  1-1,text,true,,143196,10688,4,4,https://leedonline-stg.usgbc.org/leed/agreement,385,0,0
1590508964689,629,Get the card tokenized 1000183274 ,200,OK,Thread Group  1-5,text,true,,2941,3353,4,4,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/b18775be0fedcbb05db202aa9bcbaf99/OK,295,0,162
1590508965319,1013,Projet registration payment completion and get the order Id,200,OK,Thread Group  1-5,text,false,"Test failed: text expected to contain /""status"":""success""/",721,810,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000183274,1013,0,0
